state,action_0,action_1,action_2,action_3,action_4,action_5
454,-5.127720281855528,-6.279820100677907,-5.034041513984133,5.999994972897298,-7.382728363420116,-7.5029861823661035
455,-7.264973045721495,-5.3158199310515775,3.999998634886291,-5.978219442118999,-9.401766251392646,-9.91532151532658
456,0.0,0.0,0.0,0.0,0.0,0.0
457,-453.9977059141265,-454.0886913416025,-454.08682857548,-453.99477298053284,-454.04770917923406,-457.10079561928876
458,-2.49759034854912,-4.553351659918496,8.999998760655558,-2.989505327509529,-4.77794693549075,-6.417555365896051
459,-2.1763964144598003,-1.5197143168419192,9.99999945248847,-2.0963919743027466,-5.322725243349827,-4.152572508935843
460,-565.161001590725,-565.1225789239572,-565.0943097420892,-565.1236403677487,-565.5656972345594,-565.5805623305209
461,-637.5179381973104,-637.5190342541043,-637.579892952198,-637.5281667371248,-640.07111361869,-641.0847861788047
462,0.0,0.0,0.0,0.0,0.0,0.0
463,-581.8728267358194,-581.9613039994542,-581.9442603758365,-581.8906405364348,-582.466893772766,-582.7877669017198
464,-594.7033488188517,-594.7906580134388,-594.7253405963571,-594.765561075044,-595.3347120424457,-596.0821941413606
465,7.999999999991999,-2.5240736670247452,-3.770555284601205,-3.5787835430441346,-5.762482277070046,-9.088153452129037
466,10.999999999981847,-2.5114965645552743,0.5819531444355958,4.443428842692384,-2.694415075435016,-4.404613232346797
467,-454.17755509927105,-454.17287432725874,-454.12047337504544,-454.1040025416804,-454.6799071226332,-455.2762112150683
468,0.0,0.0,0.0,0.0,0.0,0.0
469,13.999999998470857,2.2782854446493817,3.750924256621044,-0.05535597027503192,-1.662161027788887,-1.1030000309302244
470,-0.742565817135773,0.0732139695608176,0.07911800784352385,11.999999999572628,-3.6817335694322426,-2.7413591502559984
471,-1.0931203255663455,2.8701948633875585,2.5370313997738125,12.999999999971621,-2.018411510886532,-1.8264862390756678
472,-453.79892312996765,-453.81823437352205,-453.7598204069232,-453.81452905242395,-454.6040524795463,-454.03917016394297
473,1.3056790955281448,2.6140090946898145,2.153374901207991,14.999999999492665,-0.3492486332814992,1.02651589636357
474,0.0,0.0,0.0,0.0,0.0,0.0
475,8.748782339001988,7.095081719735816,3.931129051859675,12.999999999999932,0.5231734066337204,1.376898626084234
476,12.842281634084097,11.395047002993502,15.999999999999956,13.573714314831014,3.7076962388548553,5.474460331120106
477,-453.968541158626,-453.9223429517452,-453.90241538291525,-453.96927784142895,-454.36019841512336,-454.44218195050337
478,17.99999999999996,12.418658953793388,14.67006966688054,15.098993123268928,7.645759433038151,5.333405692054316
479,14.094052583211933,7.322615553868529,15.415132863328077,18.999999999999975,7.958365832277693,5.84121639871486
480,0.0,0.0,0.0,0.0,0.0,0.0
481,-11.969624901871027,-12.573320709958981,-12.546429135962667,-0.43098429152736195,-13.535650175084955,-15.352014406139734
482,-453.96634939955385,-453.9328689414784,-453.99116820047846,-454.0136610770579,-455.2041441790637,-455.3999445387145
483,-8.870360503917103,-11.491616398854566,-11.241689596015867,1.9980254996304327,-12.686734145082069,-11.276400344684449
484,-8.525848039342938,-6.803098489298141,-6.720574175994655,4.99962353979841,-8.78260084402728,-8.898256953449158
485,-3.131018182808249,4.99999995960761,-8.27660734488494,-6.165642881457374,-8.011518270471825,-9.886009351855684
486,0.0,0.0,0.0,0.0,0.0,0.0
487,-454.01070735279603,-454.0241334070163,-454.1628240181948,-454.06643508795554,-454.5215445299407,-455.2496034727227
488,-3.517761657455214,-2.0748149068697095,9.999999933531537,-2.0728630498665046,-4.06479451212195,-4.617332605921087
489,-3.263939045931525,10.999999969015095,1.2631720306611982,2.7069040034210445,-4.8787407731921695,-3.0914540955212653
